age,km,hp_kw,gears,weight_kg,displacement_cc,previous_owners,inspection_new,body_type_Compact,body_type_Coupe,body_type_Sedans,body_type_Station wagon,body_type_Transporter,body_type_Van,upholstery_type_Cloth,upholstery_type_Part/Full Leather,gearing_type_Automatic,gearing_type_Manual,gearing_type_Semi-automatic,fuel_Benzine,fuel_Diesel,fuel_Electric,fuel_LPG/CNG,make_Audi,make_Opel,make_Renault,model_A1,model_A3,model_Astra,model_Clio,model_Corsa,model_Espace,model_Insignia
3.0,124200.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,111200.0,101.0,5.0,1503.0,1600.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,105000.0,100.0,6.0,1701.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,42000.0,103.0,6.0,1503.0,1364.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,108000.0,88.0,6.0,2300.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,87141.0,100.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,178959.0,125.0,6.0,1733.0,1956.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,85336.0,88.0,6.0,1596.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,75427.0,100.0,6.0,1503.0,1598.0,1.0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,87301.0,100.0,6.0,1790.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,91558.0,100.0,6.0,1487.0,1600.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,96000.0,100.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,129618.0,88.0,6.0,2400.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,66313.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,35636.0,88.0,6.0,1596.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,60901.0,100.0,6.0,1613.0,1598.0,1.0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,60901.0,100.0,6.0,1613.0,1598.0,1.0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,130089.0,125.0,6.0,1733.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,80326.0,81.0,6.0,1428.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,118500.0,125.0,6.0,1487.0,1956.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,123900.0,125.0,6.0,1733.0,1956.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,68000.0,100.0,6.0,1701.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,58988.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,125000.0,125.0,6.0,1487.0,1956.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,144700.0,100.0,6.0,1658.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,11400.0,88.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,70000.0,100.0,6.0,1441.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,34630.0,100.0,6.0,1571.0,1598.0,1.0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,93192.0,100.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,76978.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,122200.0,100.0,6.0,1664.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,57000.0,100.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,77000.0,100.0,6.0,1441.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,82751.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,76500.0,100.0,6.0,1664.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,78225.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,26500.0,100.0,6.0,1571.0,1598.0,2.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,32294.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,32294.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,32294.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,96124.0,100.0,6.0,1503.0,1598.0,2.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,96124.0,100.0,6.0,1503.0,1598.0,2.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,30968.0,88.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,59264.0,100.0,6.0,1900.0,1598.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,58624.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,98500.0,125.0,6.0,1733.0,1956.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,48323.0,88.0,6.0,2300.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,111872.0,100.0,6.0,1513.0,1598.0,2.0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,73300.0,103.0,6.0,1487.0,1364.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,48503.0,100.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,19951.0,89.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,90000.0,125.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,12100.0,103.0,6.0,1503.0,1364.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,49598.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,49986.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2.0,47000.0,100.0,6.0,1664.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,31000.0,100.0,6.0,1701.0,1598.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,33500.0,103.0,6.0,1503.0,1364.0,2.0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,94800.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,94800.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,83000.0,125.0,6.0,1503.0,1956.0,2.0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,56328.0,88.0,6.0,1626.0,1598.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,115909.0,125.0,6.0,1733.0,1956.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,76500.0,88.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,49739.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,33000.0,100.0,6.0,1664.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,78790.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,74893.0,125.0,6.0,1503.0,1956.0,1.0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,138170.0,100.0,6.0,1564.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,35123.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,72200.0,100.0,6.0,1664.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,86117.0,101.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,68401.0,125.0,6.0,1487.0,1956.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,71577.0,125.0,6.0,1503.0,1956.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,48918.0,88.0,6.0,1733.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,128370.0,125.0,6.0,1487.0,1956.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,93140.0,125.0,6.0,1613.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,53595.0,125.0,6.0,1733.0,1956.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,84900.0,125.0,6.0,1487.0,1956.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,75629.0,125.0,6.0,1503.0,1956.0,1.0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,61443.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,59416.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2.0,34780.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,57889.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,72000.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,69980.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,34780.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,100600.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,34780.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,46000.0,88.0,6.0,1664.0,1598.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,49850.0,100.0,6.0,1701.0,1598.0,2.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,70000.0,100.0,6.0,1513.0,1598.0,2.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,35123.0,103.0,6.0,1440.0,1490.0,2.0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,65000.0,125.0,6.0,1843.0,1956.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,53600.0,100.0,6.0,1571.0,1598.0,2.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,78597.0,88.0,6.0,1487.0,1598.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,93165.0,100.0,6.0,1487.0,1598.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,33500.0,103.0,6.0,1503.0,1364.0,2.0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,96448.0,88.0,6.0,1626.0,1598.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,125000.0,125.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,72167.0,103.0,6.0,1623.0,1364.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,97300.0,125.0,6.0,1701.0,1598.0,2.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,109000.0,125.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,92550.0,125.0,6.0,1487.0,1956.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,72167.0,103.0,6.0,1623.0,1364.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,104915.0,100.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,71500.0,103.0,6.0,1613.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,79986.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,116146.0,100.0,6.0,1564.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,61069.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,69730.0,103.0,6.0,1487.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2.0,89824.0,100.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,69511.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,68000.0,100.0,6.0,1701.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,98539.0,100.0,6.0,1571.0,1598.0,1.0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,35638.0,88.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,97000.0,100.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,153000.0,125.0,6.0,1733.0,1956.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,123900.0,125.0,6.0,1733.0,1956.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,74949.0,100.0,6.0,1613.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,39068.0,100.0,6.0,1571.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,38333.0,88.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,124920.0,100.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,88641.0,100.0,6.0,1571.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,56798.0,103.0,6.0,1623.0,1364.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,39369.0,100.0,6.0,2110.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,112456.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,87712.0,100.0,6.0,1571.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,94308.0,101.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,93726.0,88.0,6.0,1596.0,1600.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,55110.0,100.0,6.0,2280.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,82000.0,100.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,114000.0,125.0,6.0,1733.0,1956.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,124800.0,125.0,6.0,1487.0,1956.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,83757.0,100.0,6.0,1571.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,46897.0,89.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,79678.0,100.0,6.0,1623.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,107850.0,88.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,94000.0,100.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,88607.0,100.0,6.0,1441.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,27258.0,88.0,6.0,1596.0,1600.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,83000.0,100.0,6.0,1664.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,95000.0,125.0,6.0,1733.0,1956.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,73295.0,100.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,73295.0,100.0,6.0,1503.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,91500.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,59000.0,88.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,56600.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,100000.0,100.0,6.0,1613.0,1598.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,37983.0,100.0,6.0,2300.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,82743.0,100.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,105002.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,104058.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,145001.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,146887.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,87250.0,88.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,66520.0,100.0,6.0,1613.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,112936.0,125.0,6.0,1487.0,1956.0,1.0,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,61227.0,100.0,6.0,1487.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,114000.0,125.0,6.0,1733.0,1956.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,94000.0,88.0,6.0,1487.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2.0,89000.0,100.0,6.0,1513.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,76000.0,100.0,6.0,1664.0,1598.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,17000.0,88.0,6.0,1503.0,2000.0,1.0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3.0,90200.0,88.0,6.0,1701.0,1598.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
